153;APTO.02, 02 QUARTOS, COZINHA, BANHEIRO E LAVANDERI;A E GARAGEM.                                      ;RUA JOAO BAPTISTA RUDOLF, N.49     ;                                                  ;BAIRRO AMIZADE      ;JARAGUA DO SUL           ;89255600;SC;22;2;1265;0;0;15;40000;0;0;1000;6266;4943; ;                                                  ;                                                  ;U;8175;0
154;APTO. 03, 02 QUARTOS, COZINHA, BANHEIRO, LAVANDERI;A E GARAGEM                                       ;RUA JOAO BAPTISTA RUDOLF, N. 49    ;                                                  ;BAIRRO AMIZADE      ;JARAGUA DO SUL           ;89251000;SC;22;2;1265;0;0;15;50000;0;0;1000;3513;5083; ;                                                  ;                                                  ;U;8175;0
155;APTO.04, 02 QUARTOS, COZINHA, BANHEIRO, LAVANDERIA;E GARAGEM.                                        ;RUA JOAO BAPTISTA RUDOLF, N. 49    ;                                                  ;BAIRRO AMIZADE      ;JARAGUA DO SUL           ;89251000;SC;22;2;1265;0;0;15;50000;0;0;1000;5979;4936; ;                                                  ;                                                  ;U;8175;0
156;APARTAMENTO COM 02 QUARTOS, SALA, COZINHA, BANHEIR;O, LAVANDERIA E GARAGEM                           ;RUA 921 - LOTEA.PIAZERRA           ;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89251000;SC;11;2;1283;1;0;0;22500;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
157;APTO. FUNDOS, 02 QUARTOS, SALA, COZINHA, LAVANDERI;A E BANHEIRO.                                     ;RUA 28 DE AGOSTO, 728              ;                                                  ;CENTRO              ;GUARAMIRIM               ;89251000;SC;1;2;1294;0;0;19;32000;0;0;1200;1546;1087; ;                                                  ;                                                  ;U;8175;
158;CASA DE MADEIRA, 03 QUARTOS, SALA, COZINHA, LAVAND;ERIA, BANHEIRO E GARAGEM                          ;RUA JOSE ALVES PEREIRA, 95 FUNDOS  ;                                                  ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255450;SC;7;1;502;0;0;14;56200;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
159;APATO.COM 01 SUITE, 03 QUARTOS, SALA, COZINHA, LAV;[NDERIA, SACADA E GARAGEM                         ;28 DE AGOSTO, 728                  ;                                                  ;CENTRO              ;GUARAMIRIM               ;89251970;SC;1;1;1294;0;0;16;50000;0;0;1200;1704;1409; ;                                                  ;                                                  ;U;8175;
160;03 QUARTOS, SALA, COZINHA/COPA, LAVANDERIA, DESPEN;SA, GARAGEM                                       ;RUA DAS FLORES, LOTE 22, NR. 120   ;                                                  ;CHICO DE PAULA      ;JARAGUA DO SUL           ;89253470;SC;23;1;1307;0;0;20;66000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;0
161;CASA DE ALVENARIA, 02 QUARTOS, SALA, COZINHA, LAVA;NDERIA, GARAGEM                                   ;RUA ORESTES TECILLA, 203           ;                                                  ;AMIZADE             ;JARAGUA DO SUL           ;89255825;SC;19;1;1310;0;0;16;65000;0;0;1000;6117;4710; ;                                                  ;                                                  ;U;8175;6118
162;CASA DE ALVENARIA COM 03 QUARTOS, SALA, COZINHA, L;AVANDERIA, BANHEIRO E GARAGEM                     ;RUA ORESTES TECILLA, 239           ;                                                  ;BAIRRO AMIZADE      ;JARAGUA DO SUL           ;89255825;SC;19;1;1310;0;0;16;66500;0;0;1000;3743;4741; ;                                                  ;                                                  ;U;8175;0
163;SALA COMERCIAL                                    ;                                                  ;RUA REINOLDO RAU, Nº 60 - SL 101   ;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251600;SC;1;4;1321;1;0;0;23000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
164;CASA DE ALVENARIA, 03 QUARTOS, SALA, COZINHA, LAVA;NDERIA, GARAGEM                                   ;RUA CARLOS SCHULZ, 91              ;                                                  ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255250;SC;7;1;1324;0;0;0;22000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
165;CASA DE ALVENARIA, 02 QUARTOS,SALA, COZINHA, BANHE;IRO, LAVANDERIA E GARAGEM                         ;RUA JOSE NARLOCH, NR. 1849         ;                                                  ;SAO LUIZ            ;JARAGUA DO SUL           ;89253790;SC;18;1;1307;0;0;0;30000;0;0;1200;1335;879; ;                                                  ;                                                  ;U;8175;
166;CASA DE ALVENARIA, COM 01 SUITE, O1 QUARTO, SALA, ;COZINHA, BANHEIRO, LAVANDERIA E GARAGEM           ;RUA HERMANN PURNHAGEN, 71          ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89254140;SC;4;1;1339;0;0;10;38000;0;0;1200;1522;696; ;                                                  ;                                                  ;U;8175;
167;KITINETE - 01 QUARTO COM INSTALACOES PARA COZINHA,;01 PIA, BANHEIRO                                  ;RUA JOAO PLANINCHECK, 293 SL. 20   ;                                                  ;NOVA BRASILIA       ;JARAGUA DO SUL           ;89252220;SC;10;2;1341;0;0;0;18000;0;0;1200;1342;578; ;                                                  ;                                                  ;U;8175;
168;CASA DE ALVENARIA, COM 02 QUARTOS, SALA, COZINHA, ;BANHEIRO, LAVANDERIA E GARAGEM                    ;RUA FRANCISCO HRUSCHKA, LOT 148    ;                                                  ;SAO LUIZ            ;JARAGUA DO SUL           ;89253600;SC;18;1;1307;0;0;20;60000;0;0;1200;6284;4964; ;                                                  ;                                                  ;U;8175;0
169;APARTAMENTO COM 02 QUARTOS, SALA, COZINHA, BANHEIR;O, LAVANDERIA, SACADA C/CHURRASQUEIRA E GARAGEM   ;RUA GUILHERME WEEGE, 352 APTO 101  ;                                                  ;EDIF.DOM JOAO CENTRO;JARAGUA DO SUL           ;89251810;SC;1;2;1353;0;0;0;42000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
170;KITINETE, 01 COZINHA, 01 SALA/QUARTO, 01 BANHEIRO ;                                                  ;RUA 28 DE AGOSTO, NR. 728          ;                                                  ;CENTRO              ;GUARAMIRIM               ;89270000;SC;16;2;1294;0;0;13;14000;0;0;1200;2268;1136; ;                                                  ;                                                  ;U;8127;
171;SALA COMERCIAL                                    ;SALA Nº 03                                        ;AV. MAR. DEODORO DA FONSECA, Nº1034;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251700;SC;1;4;130;1;0;0;160000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
172;SALA COMERCIAL, 300M2                             ;                                                  ;AV. MAL DEODORO DA FONSECA, 1034 S3;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251000;SC;1;4;3940;1;0;13;200000;0;0;1200;3295;3954; ;                                                  ;                                                  ;U;8175;0
173;APTO. COM 02 QUARTOS, SALA, COZINHA, AREA DE SERVI;CO E GARAGEM - APTO. 02 - TERREO                  ;RUA PROCOPIO GOMES, EDIF. MAGUILU  ;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251201;SC;1;2;2605;0;0;18;55400;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
174;APTO. 01 SUITE, 02 QUARTOS, SALA, COZINHA, BANHEIR;O, LAVANDERIA, GARAGEM                            ;RUA VICTOR ROZEMBERG, 384-APTO.302 ;EDIF. PICCININI                                   ;VILA LENZI          ;JARAGUA DO SUL           ;89252400;SC;2;2;1833;0;0;21;77000;0;0;1000;3369;5062; ;                                                  ;                                                  ;U;8175;6078
175;SALA COMERCIAL  -  46M2  -  COM BANHEIRO          ;                                                  ;RUA ERWINO MENEGOTTI, N. 196 SL - B;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89254000;SC;4;4;1386;1;0;21;39000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
176;CASA DE ALVENARIA, 04 QUARTOS, 02 SALAS, COPA/COZI;NHA, BANHEIRO, LAVANDERIA E GARAGEM, TODA MURADA. ;RUA JOAO SANSON, NR. 75            ;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258670;SC;11;1;1409;0;0;5;45000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
177;02 QUARTOS, SALA, COPA/COZINHA, BANHEIRO, LAVANDER;IA, SACADA E GARAGEM.                             ;RUA GUILHERME WEEGE, EDIF. HONDURAS;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251610;SC;1;2;2605;0;0;14;68000;0;0;1000;1894;5092; ;                                                  ;                                                  ;U;8175;0
178;SALA COMERCIAL Nº 01, COM BANHEIRO                ;                                                  ;RUA 28 DE AGOSTO, Nº 728           ;                                                  ;CENTRO              ;GUARAMIRIM               ;89270000;SC;16;4;1294;1;0;26;42200;0;0;1200;1855;1098; ;                                                  ;                                                  ;U;8127;
179;SALA COMERCIAL Nº 02, COM BANHEIRO                ;                                                  ;RUA 28 DE AGOSTO, Nº 728           ;                                                  ;CENTRO              ;GUARAMIRIM               ;89270000;SC;1;4;1294;1;0;0;18200;0;0;1200;1425;640; ;                                                  ;                                                  ;U;8175;
180;APTO. COM 02 QUARTOS, SALA, COZINHA, BANHEIRO,LAVA;NDERIA E GARAGEM  -  TERREO- APTO 102             ;RUA OSWALDO GLATZ,40 AP 102 BL 12  ;COND. JARDIM DAS MERCEDES                         ;VILA NOVA           ;JARAGUA DO SUL           ;89259120;SC;6;2;2991;0;0;24;51000;0;0;1000;5990;4951; ;                                                  ;                                                  ;U;8175;0
181;SALA COMERCIAL N. 02 COM 165,00M2                 ;                                                  ;RUA PROCOPIO GOMES DE OLIVEIRA,1277;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251201;SC;1;4;1396;1;0;14;83800;0;0;1000;3192;2268; ;                                                  ;                                                  ;U;8175;
182;CASA DE ALVENARIA COM 01 QUARTO, COZINHA, BANHEIRO;, LAVANDERIA E GARAGEM.                           ;ANTONIO JOSE GONCALVES,N.297 FUNDOS;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89258160;SC;11;1;1436;0;0;16;30000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
183;CASA DE MADEIRA, COM 03 QUARTOS, 02 SALAS, COZINHA;, LAVANDERIA, BANHEIRO, CHURRASQUEIRA E GARAGEM   ;RUA EQUADOR, NR. 48                ;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89252040;SC;1;1;149;0;0;16;48000;0;0;1200;1440;2499; ;                                                  ;                                                  ;U;8175;
184;CASA DE ALVENARIA COM 03 QUARTOS, 02 SALAS, COPA/C;OZINHA, 02 BANHEIROS, LAVANDERIA E GARAGEM        ;RUA JULIO TAVARES CUNHA MELO, 37   ;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251210;SC;1;1;1443;0;0;11;90000;0;0;1000;3143;1781; ;                                                  ;                                                  ;U;8175;
185;CASA DE ALVENARIA, 01 SUITE, 05 QUARTOS,03 SALAS,C;OZINHA, 02BANHEIROS, LAVANDERIA, GARAGEM          ;RUA ALBERTO SANTOS DUMONT, 495     ;                                                  ;VILA LALAU          ;JARAGUA DO SUL           ;89256250;SC;3;1;1455;0;0;16;73000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
186;CASA MISTA, 03 QUARTOS, SALA, COPA, COZINHA, LAVAN;DERIA, DISPENSA, 02 GARAGENS, AREA NOS FUNDOS     ;RUA HENRIQUE FRIEDEMANN, NR. 439   ;                                                  ;CENTRO              ;GUARAMIRIM               ;89251000;SC;1;1;1456;0;0;0;46000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
187;APTO.COM 01 SUITE, 02 QUARTOS, SALA, COPA/COZINHA,;BANHEIRO, LAVANDERIA E GARAGEM                    ;RUA VICTOR ROZEMBERG, 384/APTO. 202;                                                  ;VILA LENZI          ;JARAGUA DO SUL           ;89251000;SC;2;2;1256;0;0;14;75000;0;0;1000;6084;5085; ;                                                  ;                                                  ;U;8175;0
188;SALA COMERCIAL, COM BANHEIRO                      ;SALA  03                                          ;AV. MAREC. DEODORO DA FONSECA, 1082;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251000;SC;1;4;1478;1;0;16;60000;5000;6;1000;0;0; ;                                                  ;                                                  ;U;8175;
189;CASA MISTA, 02 QUARTOS, SALA, COZINHA, COPA, BANHE;IRO, LAVANDERIA E GARAGEM                         ;RUA EMILIO BUTZKE, NR. 746         ;                                                  ;TRES RIOS           ;JARAGUA DO SUL           ;89251000;SC;19;1;1482;0;0;15;37000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
190;APTO. 02 QUARTOS, SALA, COPA/COZINHA, BANHEIRO, LA;VANDERIA, GARAGEM, SALAO DE FESTAS                ;RUA PLACIDO SATLER, 145 - APTO. 104;                                                  ;BARRA               ;JARAGUA DO SUL           ;89251000;SC;31;2;1486;0;0;16;45000;0;0;1000;3302;1895; ;                                                  ;                                                  ;U;8175;
191;CASA DE ALVE., 04 QUARTOS, SALA, COPA, COZINHA, BA;NHEIRO, DISPENSA, LAVANDERIA, CHURRASQ. E GARAGEM ;RUA EMILIO STEIN, Nº 168           ;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89252020;SC;1;1;1492;1;0;14;144000;0;0;1000;5309;4991; ;                                                  ;                                                  ;U;8175;5310
192;APARTAMENTO COM DOIS QUARTOS, SALA, COPA/COZINHA, ;LAVAND., CHURRSQUEIRA, SALAO DE FESTAS, GARAGEM   ;RUA PLACIO SATLER, NR. 145 - AP.202;                                                  ;BARRA               ;JARAGUA DO SUL           ;89260658;SC;23;2;1497;0;0;0;33500;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
193;SALA COMERCIAL - 200M2 -  PISO CERAMICO           ;                                                  ;RUA JOSE NARLOCH, 1359             ;                                                  ;SAO LUIZ            ;JARAGUA DO SUL           ;89251000;SC;18;4;1498;1;0;0;75000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
194;APTO. COM 02 QUARTOS, SALA, COPA, COZINHA, LAVANDE;RIA, BANHEIRO.                                    ;RUA JOSE NARLOCH, 1359             ;                                                  ;SAO LUIZ            ;JARAGUA DO SUL           ;89253790;SC;18;2;1498;0;0;0;35000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
195;APTO 03 -02 QUARTOS, COZINHA,LAVANDERIA, BANHEIRO ;E GARAGEM.                                        ;RUA PARANA,108 AP 03               ;                                                  ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255320;SC;7;2;1502;0;0;15;45000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;5913
196;02 QUARTOS, SALA, COPA/COZINHA, BANEIRO, LAVANDERI;A, GARAGEM                                        ;RUA ADOLARATA PRADI,126- AP 6      ;                                                  ;JARAGUA ESQUERDO    ;JARAGUA DO SUL           ;89253470;SC;9;2;3987;0;0;24;50000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
197;02 QUARTOS, SALA, COPA/COZINHA, BANEIRO, LAVANDERI;A E GARAGEM                                       ;RUA OSNI ANTONIO PRADI, 143   APT03;EDIF. PICCININI - APTO. 03                        ;JARAGUA ESQUERDO    ;JARAGUA DO SUL           ;89253470;SC;9;2;1034;0;0;18;52000;0;0;1000;4072;4845; ;                                                  ;                                                  ;U;8175;0
198;02 QUARTOS, SALA, COPA/COZINHA, BANHEIRO, LAVANDER;IA E GARAGEM                                      ;RUA OSNI ANTONIO PRADI, 143 APTO 04;                                                  ;JARAGUA ESQUERDO    ;JARAGUA DO SUL           ;89253470;SC;9;2;3063;0;0;16;55900;0;0;1000;5563;4357; ;                                                  ;                                                  ;U;8175;0
199;KITINETE, 01 QUARTO, COZINHA, SALA, BANHEIRO      ;                                                  ;RUA FRANCISCO HRUSCHKA, LOT. 148   ;                                                  ;SAO LUIZ            ;JARAGUA DO SUL           ;89251000;SC;18;2;1307;0;0;13;25000;0;0;1200;1564;727; ;                                                  ;                                                  ;U;8175;
200;APARTAMENTO COM 02 QUARTOS, SALA, COPA/COZINHA, LA;VANDERIA, BANHEIRO, GARAGEM                       ;RUA HORACIO PRADI, Nº 445, AP.05   ;                                                  ;JARAGUA ESQUERDO    ;JARAGUA DO SUL           ;89253470;SC;9;2;2711;0;0;21;56600;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
201;APARTAMENTO COM 02 QUARTOS, SALA, COPA/COZINHA, BA;NHEIRO, LAVANDERIA E GARAGEM                      ;RUA HORACIO PRADI, Nº 445  AP.02   ;                                                  ;JARAGUA ESQUERDO    ;JARAGUA DO SUL           ;89253470;SC;9;2;143;0;0;21;0;0;0;1000;6239;4910; ;                                                  ;                                                  ;U;8175;0
202;APTO 01 -   COM 02 QUARTOS, SALA, COPA/COZINHA, BA;NHEIRO,LAVENDERIA E GARAGEM                       ;RUA ADDOLORATA DALRI PRADI,126 ap01;EDIF. PICCININI - APTO 01                         ;JARAGUA ESQUERDO    ;JARAGUA DO SUL           ;89253470;SC;9;2;1228;0;0;14;55000;0;0;1000;4055;2513; ;                                                  ;                                                  ;U;8175;
203;CASA ALVEN. COM 02 SUITES, 02 QUARTOS, SALA,COZINH;A, LAVANDERIA, CHURRASQUEIRA E GARAGEM P/03 CARROS;RUA VICTOR ROZEMBERG, Nº 578       ;                                                  ;VILA LENZI          ;JARAGUA DO SUL           ;89252400;SC;2;1;5288;0;0;3;117900;0;0;1000;1954;4998; ;                                                  ;                                                  ;U;8175;0
204;CASA DE ALVENARIA, 03 QUARTOS, SALA, COZINHA, BANH;EIRO, LAVANDERIA' GARAGEM                         ;RUA ADOLFO BIRR,L3 CX1 PT1         ;                                                  ;JARAGUA 99          ;JARAGUA DO SUL           ;89260640;SC;32;1;143;0;0;16;60000;0;0;1000;4990;3246; ;                                                  ;                                                  ;U;8175;0
205;APARTAMENTO COM 02 QUARTOS, SALA, COPA/COZINHA, LA;VANDERIA, BANHEIRO, CHURRASQUEIRA E GARAGEM       ;RUA PLACIDO SATLER, 145 - AP. 202  ;                                                  ;BARRA               ;JARAGUA DO SUL           ;89260658;SC;31;2;1497;0;0;25;38000;0;0;1000;1994;967; ;                                                  ;                                                  ;U;8175;
206;CASA ALV. COM 01 SUITE, 02QUARTOS, SALA, COZINHA(M;OBILIADA), 02 BANHEIROS, GARG. 02 CARROS, CHURRAS.;RUA EMILIA HORNBURG, Nº 49         ;                                                  ;AMIZADE             ;JARAGUA DO SUL           ;89255520;SC;19;1;1547;0;0;23;130000;0;0;1000;6102;4694; ;                                                  ;                                                  ;U;8175;0
207;CASA DE ALVENARIA, 03 QUARTOS, SALA/COPA, COZINHA,;BANHEIRO, LAVANDERIA E GARAGEM                    ;RUA 1010 - LOT. ROEDER - LOT. 81   ;                                                  ;BAIRRO CERRO II     ;JARAGUA DO SUL           ;89251000;SC;1;1;1552;0;0;13;31500;0;0;1000;2556;1332; ;                                                  ;                                                  ;U;8175;
208;CASA MADEIRA, 04 QUARTOS, SALA, COPA, COZINHA, LAV;ANDERIA, BANHEIRO E GARAGEM                       ;RUA JAIME GADOTTI, S/Nº            ;                                                  ;VILA LENZI          ;JARAGUA DO SUL           ;89252800;SC;2;1;133;0;0;13;50000;11000;3;1200;3625;2142; ;                                                  ;                                                  ;U;8175;
209;AP. 01 SUITE MOBILIADA, 02 QUARTOS MOB.,SALA, COZI;NHA MOBILIADA, BANHEIRO, LAVAND., SACADA, GARAGEM ;JORGE LACERDA, Nº 270 - AP.71      ;EDIF. ARGOS                                       ;CENTRO              ;JARAGUA DO SUL           ;89251000;SC;1;2;1563;0;0;10;90000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
210;CASA ALVENARIA, 01 SUITE, 02 QUARTOS, SALA, COPA/C;OZINHA, LAVANDERIA E GARAGEM                      ;RUA PRESIDENTE COSTA SILVA,396     ;                                                  ;CENTRO              ;SCHROEDER                ;89275000;SC;12;1;129;0;0;20;80000;0;0;1200;6254;4922; ;                                                  ;                                                  ;U;8343;6255
211;AP. COM UM QUARTO E UM BANHEIRO                   ;                                                  ;RUA PARANA, 108 - SALA 01          ;                                                  ;CZERNIEIWISCZ       ;JARAGUA DO SUL           ;89251000;SC;7;2;1502;0;0;15;28000;0;0;1000;1700;4916; ;                                                  ;                                                  ;U;8175;0
212;KITINETE, 01 QUARTO, COZINHA COM PIA, BANHEIRO    ;                                                  ;RUA CARLOS ZEMKE, Nº 224           ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89254292;SC;4;2;1571;0;0;15;30000;0;0;1000;1890;1999; ;                                                  ;                                                  ;U;8175;
213;KITINETE, 01 QUARTO, COZINHA, BANHEIRO            ;                                                  ;RUA CARLOS ZENKE, Nº 224 - KIT. 01 ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89251000;SC;4;2;1571;0;0;15;33700;0;0;1000;2837;4840; ;                                                  ;                                                  ;U;8175;0
214;APTO-302, 01 SUITE, 01 QUARTO,SALA,COPA, COZINH   ;A,LAVANDERIA, BANHEIRO, CHURRASQUEIRA E GARAGEM   ;R.JOAO PICOLLI, S/Nº EDIF.ESMERALDA;                                                  ;CENTRO              ;JARAGUA DO SUL           ;89251590;SC;1;2;2505;0;0;15;80000;0;0;1000;5942;4888; ;                                                  ;                                                  ;U;8175;0
215;CASA DE ALVENARIA, 01 SUITE, 02 QUARTOS, SALA, COZ;INHA, LAVANDERIA, BANHEIRO, GARAGEM               ;RUA FERDINANDO KRIEGER,   Nº 298   ;                                                  ;RESIDENCIAL VERSALES;JARAGUA DO SUL           ;89255640;SC;19;1;1579;0;0;27;85000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
216;CASA MISTA, 03 QUARTOS, SALA, COPA, COZINHA, LAVAN;DERIA, BANHEIRO, AREA DE SERVICO E GARAGEM FECHADA;RUA ERWINO MOREIRA, S/Nº           ;                                                  ;CENTRO              ;CORUPA                   ;89278000;SC;17;1;1587;0;0;0;29000;0;0;1000;1172;914; ;                                                  ;                                                  ;U;8087;
217;CASA DE ALV., 01 SUITE, 03 QUARTOS, ESCRIT., 02 SA;LAS, COPA, COZINHA, BANHE.,EDIC.,LAV. E GARAGEM   ;RUA ROMEU BASTOS, Nº 115           ;                                                  ;CZERNIEWICZ         ;JARAGUA DO SUL           ;89255030;SC;7;1;1592;0;1;26;180000;0;0;1000;2280;2270; ;                                                  ;                                                  ;U;8175;
218;SALA COMERCIAL  -  80M2  -  COM BANHEIRO          ;                                                  ;RUA ERWINO MENEGOTTI, Nº 222       ;                                                  ;AGUA VERDE          ;JARAGUA DO SUL           ;89254000;SC;14;4;1596;1;1;17;79700;0;0;1200;3841;2336; ;                                                  ;                                                  ;U;8175;
219;SALA COMERCIAL-04 SALAS-COZINHA-BANHEIRO.         ;                                                  ;RUA JOSE FACHINI, Nº 25 - SALA A   ;                                                  ;B. R. MOLHA         ;JARAGUA DO SUL           ;89259720;SC;24;4;1597;1;0;15;24000;0;0;1000;2625;1543; ;                                                  ;                                                  ;U;8175;
220;02 QUARTOS, COPA/COZINHA, BANHEIRO, LAVANDERIA E G;ARAGEM  -  APARTMENTO NOVO                        ;RUA MARCELO BARBI, Nº 314- AP.05   ;                                                  ;TIFA MARTINS        ;JARAGUA DO SUL           ;89252550;SC;25;2;1607;0;1;15;48500;0;0;1000;1940;5005; ;                                                  ;                                                  ;U;8175;0
221;CASA DE ALVEN. 04 QUARTOS, SALA, COZINHA, LAVANDER;IA, CHURRASQUEIRA, GARAGEM PARA 03 CARROS, MURADA ;RUA FREDERICO BALSANELLI, Nº 145   ;                                                  ;ILHA DA FIGUEIRA    ;JARAGUA DO SUL           ;89251000;SC;11;1;1615;0;0;16;85000;0;0;1200;0;0; ;                                                  ;                                                  ;U;8175;
222;APTO.01 -   COM 01 QUARTO, COPA/COZINHA, LAVANDERI;A, BANHEIRO E GARAGEM                             ;RUA JORGE BUHR, Nº 336             ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89254440;SC;4;2;1616;0;0;13;58100;0;0;1000;216;4926; ;                                                  ;                                                  ;U;8175;0
223;APARTAMENTO COM 01 SUITE, 01 QUARTO, SALA, COPACOZ;INHA, LAVANDERIA, BANHEIRO E GARAGEM              ;RUA MAL.D.DA FONSECA, 88 APTO. 51  ;                                                  ;EDIF. H.B.LESSMANN  ;JARAGUA DO SUL           ;89251700;SC;1;2;1800;0;0;15;71100;0;0;1000;4117;4600; ;                                                  ;                                                  ;U;8175;0
224;APTO. 07 - COM 02 QUARTOS, COPACOZINHA, BANHEIRO, ;LAVANDERIA E GARAGEM                              ;RUA MARCELO BARBI, Nº 314 - AP. 07 ;                                                  ;VILA LENZI          ;JARAGUA DO SUL           ;89252550;SC;2;2;1607;0;0;15;48000;0;0;1000;5853;4807; ;                                                  ;                                                  ;U;8175;0
225;CASA DE ALVENARIA COM 02 QUARTOS, SALA, COPA, COZI;NHA, LAVANDERIA, BANHEIRO E GARAGEM, TODA MURADA  ;RUA BELEM, PRIMEIRA A DIREITA      ;                                                  ;TIFA DA MOSCA       ;JARAGUA DO SUL           ;89260640;SC;26;1;1256;0;0;5;53200;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;0
226;CASA DE MADEIRA COM 03 QUARTOS, SALA, COPA, COZINH;A, BANHEIRO,LAVANDERIA E GARAGEM                  ;AV. EZIDIO CARLOS PEIXER           ;                                                  ;                    ;GUARAMIRIM               ;89270000;SC;16;1;1626;0;0;10;28000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8127;
227;APTO. Nº 05 COM 02 QUARTOS, COPA, COZINHA, BANHEIR;O, LAVANDREIA E GARAGEM                           ;R.  JORGE BUHR, 336 -  AP. 05      ;                                                  ;AGUA VERDE          ;JARAGUA DO SUL           ;89254440;SC;14;2;1631;0;0;13;55000;0;0;1000;2647;4238; ;                                                  ;                                                  ;U;8175;0
228;GALPAO COMERCIAL                                  ;                                                  ;BERNARDO DORNBUSCH, SNº            ;                                                  ;VILA BAEPENDI       ;JARAGUA DO SUL           ;89256100;SC;5;6;1644;1;1;0;60000;30000;3;1000;1649;781; ;                                                  ;                                                  ;U;8175;
229;KITINETE Nº04- 01 QUARTO E COZINHA, BANHEIRO E    ;LAVANDERIA                                        ;RUA CARLOS ZENKE, Nº 224 - KIT. 04 ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89254292;SC;4;2;1571;0;1;15;28500;0;0;1000;1827;2754; ;                                                  ;                                                  ;U;8175;
230;AP. COM 02 QUARTOS, COPACOZINHA, LAVANDERIA, BANHE;IRO E GARAGEM                                     ;RUA MARCELO BARBI, Nº 314 - AP. 08 ;                                                  ;TIFA MARTINS        ;JARAGUA DO SUL           ;89252550;SC;25;2;1607;0;0;15;46700;0;0;1000;5353;4621; ;                                                  ;                                                  ;U;8175;0
231;KIT.03  ,01 QUARTO, COZINHA, BANHEIRO             ;                                                  ;RUA CARLOS ZENKE, Nº 224           ;                                                  ;VILA RAU            ;JARAGUA DO SUL           ;89251000;SC;4;2;1571;0;0;15;32400;0;0;1000;2642;4642; ;                                                  ;                                                  ;U;8175;0
232;CASA NOVA DE ALVENARIA COM 01 QUARTO, SALA,COPA CO;ZINHA,BANHEIRO, LAVENDERIA E GARAGEM              ;RUA 759  -  LOTE 82                ;                                                  ;AGUA VEDE           ;JARAGUA DO SUL           ;89251000;SC;14;1;1703;0;0;0;44000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
233;APARTAMENTO COM 01 QUARTO, SALA, COZINHA, BANHEIRO;, LAVANDERIA E GARAGEM FECHADA                    ;RUA HEINRICH A. LESSMANN, 421-AP.11;                                                  ;JD. CENTENARIO      ;JARAGUA DO SUL           ;89256600;SC;8;2;116;0;1;0;28000;0;0;1000;0;0; ;                                                  ;                                                  ;U;8175;
